case_id,variant,service,attack_type,attack_severity,rho,mask_id,scenario_name,scenario_path,preferred_recovery_action,primary_model,fallback_model,recovery_success,recovery_strategy,replanned,trusted_service_restore_sec,preferred_restore_sec,planning_overhead_sec,repeated_work_sec,n_assignments,ablation_failure_reason
rq3f_00405,full_replica,detection,patch,0.0,0.4,1,rho_0.400_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_01.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00409,full_replica,detection,patch,0.0,0.4,2,rho_0.400_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_02.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00413,full_replica,detection,patch,0.0,0.4,3,rho_0.400_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_03.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00417,full_replica,detection,patch,0.0,0.4,4,rho_0.400_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_04.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00421,full_replica,detection,patch,0.0,0.4,5,rho_0.400_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_05.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00425,full_replica,detection,patch,0.0,0.4,6,rho_0.400_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_06.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00429,full_replica,detection,patch,0.0,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00433,full_replica,detection,patch,0.0,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00437,full_replica,detection,patch,0.0,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00441,full_replica,detection,patch,0.0,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00445,full_replica,detection,patch,0.0,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00449,full_replica,detection,patch,0.0,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00453,full_replica,detection,patch,0.0,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00457,full_replica,detection,patch,0.0,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00461,full_replica,detection,patch,0.0,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00465,full_replica,detection,patch,0.0,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00469,full_replica,detection,patch,0.0,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00473,full_replica,detection,patch,0.0,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00477,full_replica,detection,patch,0.0,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00481,full_replica,detection,patch,0.0,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00485,full_replica,detection,patch,0.0,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00489,full_replica,detection,patch,0.0,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00493,full_replica,detection,patch,0.0,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00497,full_replica,detection,patch,0.0,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00501,full_replica,detection,patch,0.0,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00505,full_replica,detection,patch,0.0,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00509,full_replica,detection,patch,0.0,0.6,7,rho_0.600_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_07.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00513,full_replica,detection,patch,0.0,0.6,8,rho_0.600_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_08.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00517,full_replica,detection,patch,0.0,0.6,9,rho_0.600_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_09.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00521,full_replica,detection,patch,0.0,0.6,10,rho_0.600_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_10.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00525,full_replica,detection,patch,0.0,0.6,11,rho_0.600_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_11.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00529,full_replica,detection,patch,0.0,0.6,12,rho_0.600_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_12.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00533,full_replica,detection,patch,0.0,0.6,13,rho_0.600_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_13.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00537,full_replica,detection,patch,0.0,0.6,14,rho_0.600_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_14.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00541,full_replica,detection,patch,0.0,0.6,15,rho_0.600_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_15.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00545,full_replica,detection,patch,0.0,0.6,16,rho_0.600_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_16.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00549,full_replica,detection,patch,0.0,0.6,17,rho_0.600_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_17.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00553,full_replica,detection,patch,0.0,0.6,18,rho_0.600_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_18.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00557,full_replica,detection,patch,0.0,0.6,19,rho_0.600_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_19.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00561,full_replica,detection,patch,0.0,0.6,20,rho_0.600_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_20.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00565,full_replica,detection,patch,0.0,0.8,1,rho_0.800_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_01.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00569,full_replica,detection,patch,0.0,0.8,2,rho_0.800_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_02.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00573,full_replica,detection,patch,0.0,0.8,3,rho_0.800_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_03.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00577,full_replica,detection,patch,0.0,0.8,4,rho_0.800_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_04.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00581,full_replica,detection,patch,0.0,0.8,5,rho_0.800_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_05.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00585,full_replica,detection,patch,0.0,0.8,6,rho_0.800_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_06.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00589,full_replica,detection,patch,0.0,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00593,full_replica,detection,patch,0.0,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00597,full_replica,detection,patch,0.0,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00601,full_replica,detection,patch,0.0,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00605,full_replica,detection,patch,0.0,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00609,full_replica,detection,patch,0.0,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00613,full_replica,detection,patch,0.0,0.8,13,rho_0.800_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_13.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00617,full_replica,detection,patch,0.0,0.8,14,rho_0.800_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_14.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00621,full_replica,detection,patch,0.0,0.8,15,rho_0.800_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_15.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00625,full_replica,detection,patch,0.0,0.8,16,rho_0.800_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_16.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00629,full_replica,detection,patch,0.0,0.8,17,rho_0.800_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_17.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00633,full_replica,detection,patch,0.0,0.8,18,rho_0.800_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_18.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00637,full_replica,detection,patch,0.0,0.8,19,rho_0.800_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_19.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00641,full_replica,detection,patch,0.0,0.8,20,rho_0.800_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_20.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00645,full_replica,detection,patch,0.0,1.0,0,rho_1.000_nominal,experiment2/generated/scenarios_multimask_FROZEN/rho_1.000_nominal.json,no_recovery_required,yolo11n,yolov5s,True,no_recovery_required,False,0.0,0.0,0.0,0.0,0,
rq3f_00649,full_replica,detection,pgd,0.25,0.333,1,rho_0.333_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_01.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,234.20365232101472,2.283518932759762,0.0,7,
rq3f_00653,full_replica,detection,pgd,0.25,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,237.2268836231747,2.1872413624078035,0.0,7,
rq3f_00657,full_replica,detection,pgd,0.25,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,360.8675953585885,2.201628591865301,0.0,7,
rq3f_00661,full_replica,detection,pgd,0.25,0.333,4,rho_0.333_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_04.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,350.806021307963,2.2732377257198095,0.0,7,
rq3f_00665,full_replica,detection,pgd,0.25,0.333,5,rho_0.333_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_05.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,232.84936417579223,2.23311616294086,0.0,7,
rq3f_00669,full_replica,detection,pgd,0.25,0.333,6,rho_0.333_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_06.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,359.58025457676126,2.1972784753888845,0.0,7,
rq3f_00673,full_replica,detection,pgd,0.25,0.333,7,rho_0.333_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_07.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,239.12940198098954,2.2191145457327366,0.0,7,
rq3f_00677,full_replica,detection,pgd,0.25,0.333,8,rho_0.333_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_08.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,355.8793402409719,2.2474262192845345,0.0,7,
rq3f_00681,full_replica,detection,pgd,0.25,0.333,9,rho_0.333_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_09.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,360.0372361493421,2.2056806832551956,0.0,7,
rq3f_00685,full_replica,detection,pgd,0.25,0.333,10,rho_0.333_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_10.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,355.8803597619777,2.219782809726894,0.0,7,
rq3f_00689,full_replica,detection,pgd,0.25,0.333,11,rho_0.333_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_11.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,214.9380756119644,2.31987561006099,0.0,7,
rq3f_00693,full_replica,detection,pgd,0.25,0.333,12,rho_0.333_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_12.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_background_repair,False,0.069,210.015,0.6933236243203282,0.0,8,
rq3f_00697,full_replica,detection,pgd,0.25,0.333,13,rho_0.333_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_13.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,234.26434801763747,2.302682237699628,0.0,7,
rq3f_00701,full_replica,detection,pgd,0.25,0.333,14,rho_0.333_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_14.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,213.73979578075517,2.225246603600681,0.0,7,
rq3f_00705,full_replica,detection,pgd,0.25,0.333,15,rho_0.333_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_15.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,213.74495550540746,2.3343754997476935,0.0,7,
rq3f_00709,full_replica,detection,pgd,0.25,0.333,16,rho_0.333_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_16.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,213.71324028777894,2.215483504347503,0.0,7,
rq3f_00713,full_replica,detection,pgd,0.25,0.333,17,rho_0.333_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_17.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,234.26563280000894,2.3081483002752066,0.0,7,
rq3f_00717,full_replica,detection,pgd,0.25,0.333,18,rho_0.333_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_18.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,354.52664663073716,2.240362098440528,0.0,7,
rq3f_00721,full_replica,detection,pgd,0.25,0.333,19,rho_0.333_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_19.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,359.60561983075655,2.2155915526673198,0.0,7,
rq3f_00725,full_replica,detection,pgd,0.25,0.333,20,rho_0.333_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_20.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,220.0517640296123,2.3228155337274075,0.0,7,
rq3f_00729,full_replica,detection,pgd,0.25,0.4,1,rho_0.400_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_01.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,219.22432434874213,2.2359305694699287,0.0,7,
rq3f_00733,full_replica,detection,pgd,0.25,0.4,2,rho_0.400_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_02.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,218.79199826176705,2.2351912036538124,0.0,7,
rq3f_00737,full_replica,detection,pgd,0.25,0.4,3,rho_0.400_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_03.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_background_repair,False,0.039,232.916,0.6687052566558123,0.0,8,
rq3f_00741,full_replica,detection,pgd,0.25,0.4,4,rho_0.400_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_04.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.039,237.16274341952817,2.2436324022710323,0.0,7,
rq3f_00745,full_replica,detection,pgd,0.25,0.4,5,rho_0.400_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_05.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.069,350.8013865619583,2.2094229590147734,0.0,7,
rq3f_00749,full_replica,detection,pgd,0.25,0.4,6,rho_0.400_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_06.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,214.9107298789749,2.144145836122334,0.0,7,
rq3f_00753,full_replica,detection,pgd,0.25,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,failover_then_repair,yolo11n,yolov5s,True,failover_then_direct_repair_after_background_infeasible,True,0.036,350.76838656195827,2.2200260180979967,0.0,7,
